#time	topic  value
137520000000000   clear_price   0.2
137580000000000   clear_price   0.2
137640000000000   clear_price   0.2
137700000000000   clear_price   0.2
137760000000000   clear_price   0.2
137820000000000   clear_price   0.2
137880000000000   clear_price   0.2
137940000000000   clear_price   0.2
138000000000000   clear_price   0.2
138060000000000   clear_price   0.2
138120000000000   clear_price   0.2
138180000000000   clear_price   0.2
138240000000000   clear_price   0.2
138300000000000   clear_price   0.2
138360000000000   clear_price   0.2
138420000000000   clear_price   0.2
138480000000000   clear_price   0.2
138540000000000   clear_price   0.2
138600000000000   clear_price   0.2
138660000000000   clear_price   0.2
138720000000000   clear_price   0.2
138780000000000   clear_price   0.2
138840000000000   clear_price   0.2
138900000000000   clear_price   0.2
138960000000000   clear_price   0.2
139020000000000   clear_price   0.2
139080000000000   clear_price   0.2
139140000000000   clear_price   0.2
139200000000000   clear_price   0.2
139260000000000   clear_price   0.2
139320000000000   clear_price   0.2
139380000000000   clear_price   0.2
139440000000000   clear_price   0.2
139500000000000   clear_price   0.2
139560000000000   clear_price   0.2
139620000000000   clear_price   0.2
139680000000000   clear_price   0.2
139740000000000   clear_price   0.2
139800000000000   clear_price   0.2
139860000000000   clear_price   0.2
139920000000000   clear_price   0.2
139980000000000   clear_price   0.2
140040000000000   clear_price   0.2
140100000000000   clear_price   0.2
140160000000000   clear_price   0.2
140220000000000   clear_price   0.2
140280000000000   clear_price   0.2
140340000000000   clear_price   0.2
140400000000000   clear_price   0.2
140460000000000   clear_price   0.2
140520000000000   clear_price   0.2
140580000000000   clear_price   0.2
140640000000000   clear_price   0.2
140700000000000   clear_price   0.2
140760000000000   clear_price   0.2
140820000000000   clear_price   0.2
140880000000000   clear_price   0.2
140940000000000   clear_price   0.2
141000000000000   clear_price   0.2
141060000000000   clear_price   0.2
141120000000000   clear_price   0.2
141180000000000   clear_price   0.2
141240000000000   clear_price   0.2
141300000000000   clear_price   0.2
141360000000000   clear_price   0.2
141420000000000   clear_price   0.2
141480000000000   clear_price   0.2
141540000000000   clear_price   0.2
141600000000000   clear_price   0.2
141660000000000   clear_price   0.2
141720000000000   clear_price   0.2
141780000000000   clear_price   0.2
141840000000000   clear_price   0.2
141900000000000   clear_price   0.2
141960000000000   clear_price   0.2
142020000000000   clear_price   0.2
142080000000000   clear_price   0.2
142140000000000   clear_price   0.2
142200000000000   clear_price   0.2
142260000000000   clear_price   0.2
142320000000000   clear_price   0.2
142380000000000   clear_price   0.2
142440000000000   clear_price   0.2
142500000000000   clear_price   0.2
142560000000000   clear_price   0.2
142620000000000   clear_price   0.2
142680000000000   clear_price   0.2
142740000000000   clear_price   0.2
142800000000000   clear_price   0.2
142860000000000   clear_price   0.2
142920000000000   clear_price   0.2
142980000000000   clear_price   0.2
143040000000000   clear_price   0.2
143100000000000   clear_price   0.2
143160000000000   clear_price   0.2
143220000000000   clear_price   0.2
143280000000000   clear_price   0.2
143340000000000   clear_price   0.2
143400000000000   clear_price   0.2
143460000000000   clear_price   0.2
143520000000000   clear_price   0.2
143580000000000   clear_price   0.2
143640000000000   clear_price   0.2
143700000000000   clear_price   0.2
143760000000000   clear_price   0.2
143820000000000   clear_price   0.2
143880000000000   clear_price   0.2
143940000000000   clear_price   0.2
144000000000000   clear_price   0.2
144060000000000   clear_price   0.2
144120000000000   clear_price   0.2
144180000000000   clear_price   0.2
144240000000000   clear_price   0.2
144300000000000   clear_price   0.2
144360000000000   clear_price   0.2
144420000000000   clear_price   0.2
144480000000000   clear_price   0.2
144540000000000   clear_price   0.2
144600000000000   clear_price   0.2
144660000000000   clear_price   0.2
144720000000000   clear_price   0.2
144780000000000   clear_price   0.2
144840000000000   clear_price   0.2
144900000000000   clear_price   0.2
144960000000000   clear_price   0.2
145020000000000   clear_price   0.2
145080000000000   clear_price   0.2
145140000000000   clear_price   0.2
145200000000000   clear_price   0.2
145260000000000   clear_price   0.2
145320000000000   clear_price   0.2
145380000000000   clear_price   0.2
145440000000000   clear_price   0.2
145500000000000   clear_price   0.2
145560000000000   clear_price   0.2
145620000000000   clear_price   0.2
145680000000000   clear_price   0.2
145740000000000   clear_price   0.2
145800000000000   clear_price   0.2
145860000000000   clear_price   0.2
145920000000000   clear_price   0.2
145980000000000   clear_price   0.2
146040000000000   clear_price   0.2
146100000000000   clear_price   0.2
146160000000000   clear_price   0.2
146220000000000   clear_price   0.2
146280000000000   clear_price   0.2
146340000000000   clear_price   0.2
146400000000000   clear_price   0.2
146460000000000   clear_price   0.2
146520000000000   clear_price   0.2
146580000000000   clear_price   0.2
146640000000000   clear_price   0.2
146700000000000   clear_price   0.2
146760000000000   clear_price   0.2
146820000000000   clear_price   0.2
146880000000000   clear_price   0.2
146940000000000   clear_price   0.2
147000000000000   clear_price   0.2
147060000000000   clear_price   0.2
147120000000000   clear_price   0.2
147180000000000   clear_price   0.2
147240000000000   clear_price   0.2
147300000000000   clear_price   0.2
147360000000000   clear_price   0.2
147420000000000   clear_price   0.2
147480000000000   clear_price   0.2
147540000000000   clear_price   0.2
147600000000000   clear_price   0.2
147660000000000   clear_price   0.2
147720000000000   clear_price   0.2
147780000000000   clear_price   0.2
147840000000000   clear_price   0.2
147900000000000   clear_price   0.2
147960000000000   clear_price   0.2
148020000000000   clear_price   0.2
148080000000000   clear_price   0.2
148140000000000   clear_price   0.2
148200000000000   clear_price   0.2
148260000000000   clear_price   0.2
148320000000000   clear_price   0.2
148380000000000   clear_price   0.2
148440000000000   clear_price   0.2
148500000000000   clear_price   0.2
148560000000000   clear_price   0.2
148620000000000   clear_price   0.2
148680000000000   clear_price   0.2
148740000000000   clear_price   0.2
148800000000000   clear_price   0.2
148860000000000   clear_price   0.2
148920000000000   clear_price   0.2
148980000000000   clear_price   0.2
149040000000000   clear_price   0.2
149100000000000   clear_price   0.2
149160000000000   clear_price   0.2
149220000000000   clear_price   0.2
149280000000000   clear_price   0.2
149340000000000   clear_price   0.2
149400000000000   clear_price   0.2
149460000000000   clear_price   0.2
149520000000000   clear_price   0.2
149580000000000   clear_price   0.2
149640000000000   clear_price   0.2
149700000000000   clear_price   0.2
149760000000000   clear_price   0.2
149820000000000   clear_price   0.2
149880000000000   clear_price   0.2
149940000000000   clear_price   0.2
150000000000000   clear_price   0.2
150060000000000   clear_price   0.2
150120000000000   clear_price   0.2
150180000000000   clear_price   0.2
150240000000000   clear_price   0.2
150300000000000   clear_price   0.2
150360000000000   clear_price   0.2
150420000000000   clear_price   0.2
150480000000000   clear_price   0.2
150540000000000   clear_price   0.2
150600000000000   clear_price   0.2
150660000000000   clear_price   0.2
150720000000000   clear_price   0.2
150780000000000   clear_price   0.2
150840000000000   clear_price   0.2
150900000000000   clear_price   0.2
150960000000000   clear_price   0.2
151020000000000   clear_price   0.2
151080000000000   clear_price   0.2
151140000000000   clear_price   0.2
151200000000000   clear_price   0.2
151260000000000   clear_price   0.2
151320000000000   clear_price   0.2
151380000000000   clear_price   0.2
151440000000000   clear_price   0.2
151500000000000   clear_price   0.2
151560000000000   clear_price   0.2
151620000000000   clear_price   0.2
151680000000000   clear_price   0.2
151740000000000   clear_price   0.2
151800000000000   clear_price   0.2
151860000000000   clear_price   0.2
151920000000000   clear_price   0.2
151980000000000   clear_price   0.2
152040000000000   clear_price   0.2
152100000000000   clear_price   0.2
152160000000000   clear_price   0.2
152220000000000   clear_price   0.2
152280000000000   clear_price   0.2
152340000000000   clear_price   0.2
152400000000000   clear_price   0.2
152460000000000   clear_price   0.2
152520000000000   clear_price   0.2
152580000000000   clear_price   0.2
152640000000000   clear_price   0.2
152700000000000   clear_price   0.2
152760000000000   clear_price   0.2
152820000000000   clear_price   0.2
152880000000000   clear_price   0.2
152940000000000   clear_price   0.2
153000000000000   clear_price   0.2
153060000000000   clear_price   0.2
153120000000000   clear_price   0.2
153180000000000   clear_price   0.2
153240000000000   clear_price   0.2
153300000000000   clear_price   0.2
153360000000000   clear_price   0.2
153420000000000   clear_price   0.2
153480000000000   clear_price   0.2
153540000000000   clear_price   0.2
153600000000000   clear_price   0.2
153660000000000   clear_price   0.2
153720000000000   clear_price   0.2
153780000000000   clear_price   0.2
153840000000000   clear_price   0.2
153900000000000   clear_price   0.2
153960000000000   clear_price   0.2
154020000000000   clear_price   0.2
154080000000000   clear_price   0.2
154140000000000   clear_price   0.2
154200000000000   clear_price   0.2
154260000000000   clear_price   0.2
154320000000000   clear_price   0.2
154380000000000   clear_price   0.2
154440000000000   clear_price   0.2
154500000000000   clear_price   0.2
154560000000000   clear_price   0.2
154620000000000   clear_price   0.2
154680000000000   clear_price   0.2
154740000000000   clear_price   0.2
154800000000000   clear_price   0.2
154860000000000   clear_price   0.2
154920000000000   clear_price   0.2
154980000000000   clear_price   0.2
155040000000000   clear_price   0.2
155100000000000   clear_price   0.2
155160000000000   clear_price   0.2
155220000000000   clear_price   0.2
155280000000000   clear_price   0.2
155340000000000   clear_price   0.2
155400000000000   clear_price   0.2
155460000000000   clear_price   0.2
155520000000000   clear_price   0.2
155580000000000   clear_price   0.2
155640000000000   clear_price   0.2
155700000000000   clear_price   0.2
155760000000000   clear_price   0.2
155820000000000   clear_price   0.2
155880000000000   clear_price   0.2
155940000000000   clear_price   0.2
156000000000000   clear_price   0.2
156060000000000   clear_price   0.2
156120000000000   clear_price   0.2
156180000000000   clear_price   0.2
156240000000000   clear_price   0.2
156300000000000   clear_price   0.2
156360000000000   clear_price   0.2
156420000000000   clear_price   0.2
156480000000000   clear_price   0.2
156540000000000   clear_price   0.2
156600000000000   clear_price   0.2
156660000000000   clear_price   0.2
156720000000000   clear_price   0.2
156780000000000   clear_price   0.2
156840000000000   clear_price   0.2
156900000000000   clear_price   0.2
156960000000000   clear_price   0.2
157020000000000   clear_price   0.2
157080000000000   clear_price   0.2
157140000000000   clear_price   0.2
157200000000000   clear_price   0.2
157260000000000   clear_price   0.2
157320000000000   clear_price   0.2
157380000000000   clear_price   0.2
157440000000000   clear_price   0.2
157500000000000   clear_price   0.2
157560000000000   clear_price   0.2
157620000000000   clear_price   0.2
157680000000000   clear_price   0.2
157740000000000   clear_price   0.2
157800000000000   clear_price   0.2
157860000000000   clear_price   0.2
157920000000000   clear_price   0.2
157980000000000   clear_price   0.2
158040000000000   clear_price   0.2
158100000000000   clear_price   0.2
158160000000000   clear_price   0.2
158220000000000   clear_price   0.2
158280000000000   clear_price   0.2
158340000000000   clear_price   0.2
158400000000000   clear_price   0
158460000000000   clear_price   0
158520000000000   clear_price   0
158580000000000   clear_price   0
158640000000000   clear_price   0
158700000000000   clear_price   0
158760000000000   clear_price   0
158820000000000   clear_price   0
158880000000000   clear_price   0
158940000000000   clear_price   0
159000000000000   clear_price   0
159060000000000   clear_price   0
159120000000000   clear_price   0
159180000000000   clear_price   0
159240000000000   clear_price   0
159300000000000   clear_price   0
159360000000000   clear_price   0
159420000000000   clear_price   0
159480000000000   clear_price   0
159540000000000   clear_price   0
159600000000000   clear_price   0
159660000000000   clear_price   0
159720000000000   clear_price   0
159780000000000   clear_price   0
159840000000000   clear_price   0
159900000000000   clear_price   0
159960000000000   clear_price   0
160020000000000   clear_price   0
160080000000000   clear_price   0
160140000000000   clear_price   0
160200000000000   clear_price   0
160260000000000   clear_price   0
160320000000000   clear_price   0
160380000000000   clear_price   0
160440000000000   clear_price   0
160500000000000   clear_price   0
160560000000000   clear_price   0
160620000000000   clear_price   0
160680000000000   clear_price   0
160740000000000   clear_price   0
160800000000000   clear_price   0
160860000000000   clear_price   0
160920000000000   clear_price   0
160980000000000   clear_price   0
161040000000000   clear_price   0
161100000000000   clear_price   0
161160000000000   clear_price   0
161220000000000   clear_price   0
161280000000000   clear_price   0
161340000000000   clear_price   0
161400000000000   clear_price   0
161460000000000   clear_price   0
161520000000000   clear_price   0
161580000000000   clear_price   0
161640000000000   clear_price   0
161700000000000   clear_price   0
161760000000000   clear_price   0
161820000000000   clear_price   0
161880000000000   clear_price   0
161940000000000   clear_price   0
162000000000000   clear_price   0
162060000000000   clear_price   0
162120000000000   clear_price   0
162180000000000   clear_price   0
162240000000000   clear_price   0
162300000000000   clear_price   0
162360000000000   clear_price   0
162420000000000   clear_price   0
162480000000000   clear_price   0
162540000000000   clear_price   0
162600000000000   clear_price   0
162660000000000   clear_price   0
162720000000000   clear_price   0
162780000000000   clear_price   0
162840000000000   clear_price   0
162900000000000   clear_price   0
162960000000000   clear_price   0
163020000000000   clear_price   0
163080000000000   clear_price   0
163140000000000   clear_price   0
163200000000000   clear_price   0
163260000000000   clear_price   0
163320000000000   clear_price   0
163380000000000   clear_price   0
163440000000000   clear_price   0
163500000000000   clear_price   0
163560000000000   clear_price   0
163620000000000   clear_price   0
163680000000000   clear_price   0
163740000000000   clear_price   0
163800000000000   clear_price   0
163860000000000   clear_price   0
163920000000000   clear_price   0
163980000000000   clear_price   0
164040000000000   clear_price   0
164100000000000   clear_price   0
164160000000000   clear_price   0
164220000000000   clear_price   0
164280000000000   clear_price   0
164340000000000   clear_price   0
164400000000000   clear_price   0
164460000000000   clear_price   0
164520000000000   clear_price   0
164580000000000   clear_price   0
164640000000000   clear_price   0
164700000000000   clear_price   0
164760000000000   clear_price   0
164820000000000   clear_price   0
164880000000000   clear_price   0
164940000000000   clear_price   0
165000000000000   clear_price   0
165060000000000   clear_price   0
165120000000000   clear_price   0
165180000000000   clear_price   0
165240000000000   clear_price   0
165300000000000   clear_price   0
165360000000000   clear_price   0
165420000000000   clear_price   0
165480000000000   clear_price   0
165540000000000   clear_price   0
165600000000000   clear_price   0
165660000000000   clear_price   0
165720000000000   clear_price   0
165780000000000   clear_price   0
165840000000000   clear_price   0
165900000000000   clear_price   0
165960000000000   clear_price   0
166020000000000   clear_price   0
166080000000000   clear_price   0
166140000000000   clear_price   0
166200000000000   clear_price   0
166260000000000   clear_price   0
166320000000000   clear_price   0
166380000000000   clear_price   0
166440000000000   clear_price   0
166500000000000   clear_price   0
166560000000000   clear_price   0
166620000000000   clear_price   0
166680000000000   clear_price   0
166740000000000   clear_price   0
166800000000000   clear_price   0
166860000000000   clear_price   0
166920000000000   clear_price   0
166980000000000   clear_price   0
167040000000000   clear_price   0
167100000000000   clear_price   0
167160000000000   clear_price   0
167220000000000   clear_price   0
167280000000000   clear_price   0
167340000000000   clear_price   0
167400000000000   clear_price   0
167460000000000   clear_price   0
167520000000000   clear_price   0
167580000000000   clear_price   0
167640000000000   clear_price   0
167700000000000   clear_price   0
167760000000000   clear_price   0
167820000000000   clear_price   0
167880000000000   clear_price   0
167940000000000   clear_price   0
168000000000000   clear_price   0
168060000000000   clear_price   0
168120000000000   clear_price   0
168180000000000   clear_price   0
168240000000000   clear_price   0
168300000000000   clear_price   0
168360000000000   clear_price   0
168420000000000   clear_price   0
168480000000000   clear_price   0
168540000000000   clear_price   0
168600000000000   clear_price   0
168660000000000   clear_price   0
168720000000000   clear_price   0
168780000000000   clear_price   0
168840000000000   clear_price   0
168900000000000   clear_price   0
168960000000000   clear_price   0
169020000000000   clear_price   0
169080000000000   clear_price   0
169140000000000   clear_price   0
169200000000000   clear_price   0
169260000000000   clear_price   0
169320000000000   clear_price   0
169380000000000   clear_price   0
169440000000000   clear_price   0
169500000000000   clear_price   0
169560000000000   clear_price   0
169620000000000   clear_price   0
169680000000000   clear_price   0
169740000000000   clear_price   0
169800000000000   clear_price   0
169860000000000   clear_price   0
169920000000000   clear_price   0
169980000000000   clear_price   0
170040000000000   clear_price   0
170100000000000   clear_price   0
170160000000000   clear_price   0
170220000000000   clear_price   0
170280000000000   clear_price   0
170340000000000   clear_price   0
170400000000000   clear_price   0
170460000000000   clear_price   0
170520000000000   clear_price   0
170580000000000   clear_price   0
170640000000000   clear_price   0
170700000000000   clear_price   0
170760000000000   clear_price   0
170820000000000   clear_price   0
170880000000000   clear_price   0
170940000000000   clear_price   0
171000000000000   clear_price   0
171060000000000   clear_price   0
171120000000000   clear_price   0
171180000000000   clear_price   0
171240000000000   clear_price   0
171300000000000   clear_price   0
171360000000000   clear_price   0
171420000000000   clear_price   0
171480000000000   clear_price   0
171540000000000   clear_price   0
171600000000000   clear_price   0
171660000000000   clear_price   0
171720000000000   clear_price   0
171780000000000   clear_price   0
171840000000000   clear_price   0
171900000000000   clear_price   0
171960000000000   clear_price   0
172020000000000   clear_price   0
172080000000000   clear_price   0
172140000000000   clear_price   0
172200000000000   clear_price   0
172260000000000   clear_price   0
172320000000000   clear_price   0
172380000000000   clear_price   0
172440000000000   clear_price   0
172500000000000   clear_price   0
172560000000000   clear_price   0
172620000000000   clear_price   0
172680000000000   clear_price   0
172740000000000   clear_price   0
172800000000000   clear_price   0
172860000000000   clear_price   0
172920000000000   clear_price   0
172980000000000   clear_price   0
173040000000000   clear_price   0
173100000000000   clear_price   0
173160000000000   clear_price   0
173220000000000   clear_price   0
173280000000000   clear_price   0
173340000000000   clear_price   0
173400000000000   clear_price   0
173460000000000   clear_price   0
173520000000000   clear_price   0
173580000000000   clear_price   0
173640000000000   clear_price   0
173700000000000   clear_price   0
173760000000000   clear_price   0
173820000000000   clear_price   0
173880000000000   clear_price   0
173940000000000   clear_price   0
174000000000000   clear_price   0
174060000000000   clear_price   0
174120000000000   clear_price   0
174180000000000   clear_price   0
174240000000000   clear_price   0
174300000000000   clear_price   0
174360000000000   clear_price   0
174420000000000   clear_price   0
174480000000000   clear_price   0
174540000000000   clear_price   0
174600000000000   clear_price   0
174660000000000   clear_price   0
174720000000000   clear_price   0
174780000000000   clear_price   0
174840000000000   clear_price   0
174900000000000   clear_price   0
174960000000000   clear_price   0
175020000000000   clear_price   0
175080000000000   clear_price   0
175140000000000   clear_price   0
175200000000000   clear_price   0
175260000000000   clear_price   0
175320000000000   clear_price   0
175380000000000   clear_price   0
175440000000000   clear_price   0
175500000000000   clear_price   0
175560000000000   clear_price   0
175620000000000   clear_price   0
175680000000000   clear_price   0
175740000000000   clear_price   0
175800000000000   clear_price   0
175860000000000   clear_price   0
175920000000000   clear_price   0
175980000000000   clear_price   0
176040000000000   clear_price   0
176100000000000   clear_price   0
176160000000000   clear_price   0
176220000000000   clear_price   0
176280000000000   clear_price   0
176340000000000   clear_price   0
176400000000000   clear_price   0
176460000000000   clear_price   0
176520000000000   clear_price   0
176580000000000   clear_price   0
176640000000000   clear_price   0
176700000000000   clear_price   0
176760000000000   clear_price   0
176820000000000   clear_price   0
176880000000000   clear_price   0
176940000000000   clear_price   0
177000000000000   clear_price   0
177060000000000   clear_price   0
177120000000000   clear_price   0
177180000000000   clear_price   0
177240000000000   clear_price   0
177300000000000   clear_price   0
177360000000000   clear_price   0
177420000000000   clear_price   0
177480000000000   clear_price   0
177540000000000   clear_price   0
177600000000000   clear_price   0
177660000000000   clear_price   0
177720000000000   clear_price   0
177780000000000   clear_price   0
177840000000000   clear_price   0
177900000000000   clear_price   0
177960000000000   clear_price   0
178020000000000   clear_price   0
178080000000000   clear_price   0
178140000000000   clear_price   0
178200000000000   clear_price   0
178260000000000   clear_price   0
178320000000000   clear_price   0
178380000000000   clear_price   0
178440000000000   clear_price   0
178500000000000   clear_price   0
178560000000000   clear_price   0
178620000000000   clear_price   0
178680000000000   clear_price   0
178740000000000   clear_price   0
178800000000000   clear_price   0
178860000000000   clear_price   0
178920000000000   clear_price   0
178980000000000   clear_price   0
179040000000000   clear_price   0
179100000000000   clear_price   0
179160000000000   clear_price   0
179220000000000   clear_price   0
179280000000000   clear_price   0
179340000000000   clear_price   0
179400000000000   clear_price   0
179460000000000   clear_price   0
179520000000000   clear_price   0
179580000000000   clear_price   0
179640000000000   clear_price   0
179700000000000   clear_price   0
179760000000000   clear_price   0
179820000000000   clear_price   0
179880000000000   clear_price   0
179940000000000   clear_price   0
180000000000000   clear_price   0
180060000000000   clear_price   0
180120000000000   clear_price   0
180180000000000   clear_price   0
180240000000000   clear_price   0
180300000000000   clear_price   0
180360000000000   clear_price   0
180420000000000   clear_price   0
180480000000000   clear_price   0
180540000000000   clear_price   0
180600000000000   clear_price   0
180660000000000   clear_price   0
180720000000000   clear_price   0
180780000000000   clear_price   0
180840000000000   clear_price   0
180900000000000   clear_price   0
180960000000000   clear_price   0
181020000000000   clear_price   0
181080000000000   clear_price   0
181140000000000   clear_price   0
181200000000000   clear_price   0
181260000000000   clear_price   0
181320000000000   clear_price   0
181380000000000   clear_price   0
181440000000000   clear_price   0
181500000000000   clear_price   0
181560000000000   clear_price   0
181620000000000   clear_price   0
181680000000000   clear_price   0
181740000000000   clear_price   0
181800000000000   clear_price   0
181860000000000   clear_price   0
181920000000000   clear_price   0
181980000000000   clear_price   0
182040000000000   clear_price   0
182100000000000   clear_price   0
182160000000000   clear_price   0
182220000000000   clear_price   0
182280000000000   clear_price   0
182340000000000   clear_price   0
182400000000000   clear_price   0
182460000000000   clear_price   0
182520000000000   clear_price   0
182580000000000   clear_price   0
182640000000000   clear_price   0
182700000000000   clear_price   0
182760000000000   clear_price   0
182820000000000   clear_price   0
182880000000000   clear_price   0
182940000000000   clear_price   0
183000000000000   clear_price   0
183060000000000   clear_price   0
183120000000000   clear_price   0
183180000000000   clear_price   0
183240000000000   clear_price   0
183300000000000   clear_price   0
183360000000000   clear_price   0
183420000000000   clear_price   0
183480000000000   clear_price   0
183540000000000   clear_price   0
183600000000000   clear_price   0
183660000000000   clear_price   0
183720000000000   clear_price   0
183780000000000   clear_price   0
183840000000000   clear_price   0
183900000000000   clear_price   0
183960000000000   clear_price   0
184020000000000   clear_price   0
184080000000000   clear_price   0
184140000000000   clear_price   0
184200000000000   clear_price   0
184260000000000   clear_price   0
184320000000000   clear_price   0
184380000000000   clear_price   0
184440000000000   clear_price   0
184500000000000   clear_price   0
184560000000000   clear_price   0
184620000000000   clear_price   0
184680000000000   clear_price   0
184740000000000   clear_price   0
184800000000000   clear_price   0
184860000000000   clear_price   0
184920000000000   clear_price   0
184980000000000   clear_price   0
185040000000000   clear_price   0
185100000000000   clear_price   0
185160000000000   clear_price   0
185220000000000   clear_price   0
185280000000000   clear_price   0
185340000000000   clear_price   0
185400000000000   clear_price   0
185460000000000   clear_price   0
185520000000000   clear_price   0
185580000000000   clear_price   0
185640000000000   clear_price   0
185700000000000   clear_price   0
185760000000000   clear_price   0
185820000000000   clear_price   0
185880000000000   clear_price   0
185940000000000   clear_price   0
186000000000000   clear_price   0
186060000000000   clear_price   0
186120000000000   clear_price   0
186180000000000   clear_price   0
186240000000000   clear_price   0
186300000000000   clear_price   0
186360000000000   clear_price   0
186420000000000   clear_price   0
186480000000000   clear_price   0
186540000000000   clear_price   0
186600000000000   clear_price   0
186660000000000   clear_price   0
186720000000000   clear_price   0
186780000000000   clear_price   0
186840000000000   clear_price   0
186900000000000   clear_price   0
186960000000000   clear_price   0
187020000000000   clear_price   0
187080000000000   clear_price   0
187140000000000   clear_price   0
187200000000000   clear_price   0
187260000000000   clear_price   0
187320000000000   clear_price   0
187380000000000   clear_price   0
187440000000000   clear_price   0
187500000000000   clear_price   0
187560000000000   clear_price   0
187620000000000   clear_price   0
187680000000000   clear_price   0
187740000000000   clear_price   0
187800000000000   clear_price   0
187860000000000   clear_price   0
187920000000000   clear_price   0
187980000000000   clear_price   0
188040000000000   clear_price   0
188100000000000   clear_price   0
188160000000000   clear_price   0
188220000000000   clear_price   0
188280000000000   clear_price   0
188340000000000   clear_price   0
188400000000000   clear_price   0
188460000000000   clear_price   0
188520000000000   clear_price   0
188580000000000   clear_price   0
188640000000000   clear_price   0
188700000000000   clear_price   0
188760000000000   clear_price   0
188820000000000   clear_price   0
188880000000000   clear_price   0
188940000000000   clear_price   0
189000000000000   clear_price   0
189060000000000   clear_price   0
189120000000000   clear_price   0
189180000000000   clear_price   0
189240000000000   clear_price   0
189300000000000   clear_price   0
189360000000000   clear_price   0
189420000000000   clear_price   0
189480000000000   clear_price   0
189540000000000   clear_price   0
189600000000000   clear_price   0
189660000000000   clear_price   0
189720000000000   clear_price   0
189780000000000   clear_price   0
189840000000000   clear_price   0
189900000000000   clear_price   0
189960000000000   clear_price   0
190020000000000   clear_price   0
190080000000000   clear_price   0
190140000000000   clear_price   0
190200000000000   clear_price   0
190260000000000   clear_price   0
190320000000000   clear_price   0
190380000000000   clear_price   0
190440000000000   clear_price   0
190500000000000   clear_price   0
190560000000000   clear_price   0
190620000000000   clear_price   0
190680000000000   clear_price   0
190740000000000   clear_price   0
190800000000000   clear_price   0
190860000000000   clear_price   0
190920000000000   clear_price   0
190980000000000   clear_price   0
191040000000000   clear_price   0
191100000000000   clear_price   0
191160000000000   clear_price   0
191220000000000   clear_price   0
191280000000000   clear_price   0
191340000000000   clear_price   0
191400000000000   clear_price   0
191460000000000   clear_price   0
191520000000000   clear_price   0
191580000000000   clear_price   0
191640000000000   clear_price   0
191700000000000   clear_price   0
191760000000000   clear_price   0
191820000000000   clear_price   0
191880000000000   clear_price   0
191940000000000   clear_price   0
192000000000000   clear_price   0
192060000000000   clear_price   0
192120000000000   clear_price   0
192180000000000   clear_price   0
192240000000000   clear_price   0
192300000000000   clear_price   0
192360000000000   clear_price   0
192420000000000   clear_price   0
192480000000000   clear_price   0
192540000000000   clear_price   0
192600000000000   clear_price   0
192660000000000   clear_price   0
192720000000000   clear_price   0
192780000000000   clear_price   0
192840000000000   clear_price   0
192900000000000   clear_price   0
192960000000000   clear_price   0
193020000000000   clear_price   0
193080000000000   clear_price   0
193140000000000   clear_price   0
193200000000000   clear_price   0
193260000000000   clear_price   0
193320000000000   clear_price   0
193380000000000   clear_price   0
193440000000000   clear_price   0
193500000000000   clear_price   0
193560000000000   clear_price   0
193620000000000   clear_price   0
193680000000000   clear_price   0
193740000000000   clear_price   0
193800000000000   clear_price   0
193860000000000   clear_price   0
193920000000000   clear_price   0
193980000000000   clear_price   0
194040000000000   clear_price   0
194100000000000   clear_price   0
194160000000000   clear_price   0
194220000000000   clear_price   0
194280000000000   clear_price   0
194340000000000   clear_price   0
194400000000000   clear_price   0
194460000000000   clear_price   0
194520000000000   clear_price   0
194580000000000   clear_price   0
194640000000000   clear_price   0
194700000000000   clear_price   0
194760000000000   clear_price   0
194820000000000   clear_price   0
194880000000000   clear_price   0
194940000000000   clear_price   0
195000000000000   clear_price   0
195060000000000   clear_price   0
195120000000000   clear_price   0
195180000000000   clear_price   0
195240000000000   clear_price   0
195300000000000   clear_price   0
195360000000000   clear_price   0
195420000000000   clear_price   0
195480000000000   clear_price   0
195540000000000   clear_price   0
195600000000000   clear_price   0
195660000000000   clear_price   0
195720000000000   clear_price   0
195780000000000   clear_price   0
195840000000000   clear_price   0
195900000000000   clear_price   0
195960000000000   clear_price   0
196020000000000   clear_price   0
196080000000000   clear_price   0
196140000000000   clear_price   0
196200000000000   clear_price   0
196260000000000   clear_price   0
196320000000000   clear_price   0
196380000000000   clear_price   0
196440000000000   clear_price   0
196500000000000   clear_price   0
196560000000000   clear_price   0
196620000000000   clear_price   0
196680000000000   clear_price   0
196740000000000   clear_price   0
196800000000000   clear_price   0
196860000000000   clear_price   0
196920000000000   clear_price   0
196980000000000   clear_price   0
197040000000000   clear_price   0
197100000000000   clear_price   0
197160000000000   clear_price   0
197220000000000   clear_price   0
197280000000000   clear_price   0
197340000000000   clear_price   0
197400000000000   clear_price   0
197460000000000   clear_price   0
197520000000000   clear_price   0
197580000000000   clear_price   0
197640000000000   clear_price   0
197700000000000   clear_price   0
197760000000000   clear_price   0
197820000000000   clear_price   0
197880000000000   clear_price   0
197940000000000   clear_price   0
198000000000000   clear_price   0
198060000000000   clear_price   0
198120000000000   clear_price   0
198180000000000   clear_price   0
198240000000000   clear_price   0
198300000000000   clear_price   0
198360000000000   clear_price   0
198420000000000   clear_price   0
198480000000000   clear_price   0
198540000000000   clear_price   0
198600000000000   clear_price   0
198660000000000   clear_price   0
198720000000000   clear_price   0
198780000000000   clear_price   0
