# file...... distribution_load.csv,,,,,
# date...... Tue Sep 05 17:22:18 2017,,,,,
# user...... swathi,,,,,
# host...... (null),,,,,
# target.... substation 52,,,,,
# trigger... (none),,,,,
# interval.. 60,,,,,
# limit..... 0,,,,,
# timestamp,distribution_load, positive_sequence_voltage,,,
2000-07-01 13:05:00 EDT,+478944-163930j,+2401+0i,,,478944
2000-07-01 13:06:00 EDT,+524067-151567j,+2401+0i,,,524067
2000-07-01 13:07:00 EDT,+549019-144596j,+2401+0i,,,549019
2000-07-01 13:08:00 EDT,+526420-150811j,+2401+0i,,,526420
2000-07-01 13:09:00 EDT,+501592-157653j,+2401+0i,,,501592
2000-07-01 13:10:00 EDT,+507714-156108j,+2401+0i,,,507714
2000-07-01 13:11:00 EDT,+522738-151693j,+2401+0i,,,522738
2000-07-01 13:12:00 EDT,+537416-147922j,+2401+0i,,,537416
2000-07-01 13:13:00 EDT,+540224-146958j,+2401+0i,,,540224
2000-07-01 13:14:00 EDT,+497314-158921j,+2401+0i,,,497314
2000-07-01 13:15:00 EDT,+482641-163095j,+2401+0i,,,482641
2000-07-01 13:16:00 EDT,+489035-161015j,+2401+0i,,,489035
2000-07-01 13:17:00 EDT,+531762-149305j,+2401+0i,,,531762
2000-07-01 13:18:00 EDT,+571802-138216j,+2401+0i,,,571802
2000-07-01 13:19:00 EDT,+500932-157969j,+2401+0i,,,500932
2000-07-01 13:20:00 EDT,+447884-172647j,+2401+0i,,,447884
2000-07-01 13:21:00 EDT,+489741-161020j,+2401+0i,,,489741
2000-07-01 13:22:00 EDT,+560729-141079j,+2401+0i,,,560729
2000-07-01 13:23:00 EDT,+562600-140911j,+2401+0i,,,562600
2000-07-01 13:24:00 EDT,+512989-154676j,+2401+0i,,,512989
2000-07-01 13:25:00 EDT,+467123-167163j,+2401+0i,,,467123
2000-07-01 13:26:00 EDT,+506616-156056j,+2401+0i,,,506616
2000-07-01 13:27:00 EDT,+548462-144581j,+2401+0i,,,548462
2000-07-01 13:28:00 EDT,+571645-138402j,+2401+0i,,,571645
2000-07-01 13:29:00 EDT,+503275-157406j,+2401+0i,,,503275
2000-07-01 13:30:00 EDT,+499621-158223j,+2401+0i,,,499621
2000-07-01 13:31:00 EDT,+511560-154821j,+2401+0i,,,511560
2000-07-01 13:32:00 EDT,+526622-150755j,+2401+0i,,,526622
2000-07-01 13:33:00 EDT,+557286-142339j,+2401+0i,,,557286
2000-07-01 13:34:00 EDT,+527217-150779j,+2401+0i,,,527217
